t1_ra,t1_dec,t1_name,ls_id,dec,ra,elat,elon,glat,glon,mjd_max,mjd_min,ref_id,brickid,blob_nea_g,blob_nea_r,blob_nea_z,bx,by,dchisq_1,dchisq_2,dchisq_3,dchisq_4,dchisq_5,dec_ivar,dered_flux_g,dered_flux_r,dered_flux_w1,dered_flux_w2,dered_flux_w3,dered_flux_w4,dered_flux_z,dered_mag_g,dered_mag_r,dered_mag_w1,dered_mag_w2,dered_mag_w3,dered_mag_w4,dered_mag_z,ebv,fiberflux_g,fiberflux_r,fiberflux_z,fibertotflux_g,fibertotflux_r,fibertotflux_z,flux_g,flux_ivar_g,flux_ivar_r,flux_ivar_w1,flux_ivar_w2,flux_ivar_w3,flux_ivar_w4,flux_ivar_z,flux_r,flux_w1,flux_w2,flux_w3,flux_w4,flux_z,fracflux_g,fracflux_r,fracflux_w1,fracflux_w2,fracflux_w3,fracflux_w4,fracflux_z,fracin_g,fracin_r,fracin_z,fracmasked_g,fracmasked_r,fracmasked_z,gaia_a_g_val,gaia_astrometric_excess_noise,gaia_astrometric_excess_noise_sig,gaia_astrometric_sigma5d_max,gaia_astrometric_weight_al,gaia_e_bp_min_rp_val,gaia_phot_bp_mean_flux_over_error,gaia_phot_bp_mean_mag,gaia_phot_bp_rp_excess_factor,gaia_phot_g_mean_flux_over_error,gaia_phot_g_mean_mag,gaia_phot_rp_mean_flux_over_error,gaia_phot_rp_mean_mag,galdepth_g,galdepth_r,galdepth_z,g_r,htm9,mag_g,mag_r,mag_w1,mag_w2,mag_w3,mag_w4,mag_z,mw_transmission_g,mw_transmission_r,mw_transmission_w1,mw_transmission_w2,mw_transmission_w3,mw_transmission_w4,mw_transmission_z,nea_g,nea_r,nea_z,nest4096,objid,parallax_ivar,parallax,pmdec_ivar,pmdec,pmra_ivar,pmra,psfdepth_g,psfdepth_r,psfdepth_w1,psfdepth_w2,psfdepth_w3,psfdepth_w4,psfdepth_z,psfsize_g,psfsize_r,psfsize_z,ra_ivar,random_id,rchisq_g,rchisq_r,rchisq_w1,rchisq_w2,rchisq_w3,rchisq_w4,rchisq_z,ref_epoch,ring256,r_z,sersic_ivar,sersic,shape_e1_ivar,shape_e1,shape_e2_ivar,shape_e2,shape_r_ivar,shape_r,snr_g,snr_r,snr_w1,snr_w2,snr_w3,snr_w4,snr_z,w1_w2,w2_w3,w3_w4,wise_x,wise_y,z_w1,allmask_g,allmask_r,allmask_z,anymask_g,anymask_r,anymask_z,brick_primary,fitbits,gaia_astrometric_n_good_obs_al,gaia_astrometric_n_obs_al,gaia_astrometric_params_solved,gaia_duplicated_source,gaia_phot_bp_n_obs,gaia_phot_g_n_obs,gaia_phot_rp_n_obs,gaia_phot_variable_flag,maskbits,nobs_g,nobs_r,nobs_w1,nobs_w2,nobs_w3,nobs_w4,nobs_z,release,wisemask_w1,wisemask_w2,brickname,ref_cat,type,wise_coadd_id,dist_arcsec
154.6971,-1.3591,AGEL101847-012133,9906620985904549,-1.3590415512023093,154.69718990534955,-11.053379702028147,157.05665673334235,43.53153527798042,244.4988653681072,58169.30535359074,57108.99307219259,0,323786,67.4792,77.77688,64.88662,807.8544,301.2025,108677.72,138841.6,146130.1,140142.52,146422.73,1.129343e+12,10.19674,49.732426,118.02511,46.24018,-401.1035,-3174.9512,114.55447,19.978848,18.2584,17.320065,18.337452,NaN,NaN,17.35247,0.057912,1.291643,6.662251,16.147034,1.291801,6.662606,16.14809,8.590315,82.11765,30.222137,0.568207,0.181921,0.00022,5e-06,7.186068,44.308537,116.87242,45.962315,-400.5882,-3173.4106,107.388855,0.139538,0.072525,1.490818,3.346749,1.767643,1.247482,0.077115,0.970071,0.966215,0.967907,0.15116,0.149454,0.150134,0,0,0,0,0,0,0,0,0,0,0,0,0,840.9663,361.81256,76.79932,1.781197,2515870,20.164978,18.383781,17.330719,18.343996,NaN,NaN,17.422602,0.842457,0.890939,0.990234,0.993991,0.998715,0.999515,0.937448,66.830986,76.85941,63.915726,111480637,3493,0,0,0,0,0,0,1348.9795,549.76556,4.146596,0.724636,0.000559,8e-06,134.22054,1.455573,1.669492,1.345976,1.1497475e+12,97.42953,0.885291,1.02372,7.51338,1.860668,0.518576,0.112377,0.981779,0,402360,0.96118,1018.0772,6,34669.92,-0.018632,81595.67,0.166499,2227.3872,4.857199,77.8444,243.58469,88.09787,19.603914,-5.940572,-6.88348,287.8756,-1.013277,NaN,NaN,76.72843,28.907787,0.091883,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,3,3,185,174,8,9,4,9010,0,0,1546m012,"",SER,1542m016,0.3859677976241724
157.6133,-6.6858,AGEL103027-064109,9906618914707028,-6.68581782082442,157.61347589126626,-14.908854321092834,161.86754607805074,41.975005459087185,252.4912918359161,58467.23782576074,57814.164672470746,0,292182,89.45383,84.288574,87.65878,250.88974,2681.2144,34631.906,56295.727,58980.69,56529.277,58995.04,3.4378737e+11,7.619687,38.6598,174.68465,114.26158,-61.04051,14477.559,101.85926,20.295156,18.53185,16.894363,17.35525,NaN,12.098262,17.48,0.045632,0.740368,3.925703,10.766428,0.740629,3.926976,10.769734,6.6569,86.60821,20.116388,0.628216,0.188769,0.000349,6e-06,3.246903,35.297333,173.33896,113.72021,-60.97871,14472.022,96.804634,0.174534,0.071492,0.182364,0.219122,4.28052,1.015151,0.059147,0.967059,0.967125,0.966619,0.157027,0.156063,0.155741,0,0,0,0,0,0,0,0,0,0,0,0,0,1267.945,386.81952,50.474407,1.811174,2551346,20.44182,18.630646,16.90276,17.360405,NaN,12.098677,17.53526,0.873645,0.913024,0.992296,0.995262,0.998988,0.999618,0.950376,89.04341,84.01084,87.3607,109888375,5716,0,0,0,0,0,0,2219.9622,769.58026,4.215281,0.740862,0.000806,1e-05,96.11469,1.315085,1.146957,1.216403,4.3561615e+11,76.56505,0.863863,0.940991,3.451991,0.854195,0.526753,0.050625,0.999381,0,439232,1.095387,0,4,52060.152,0.10259,19895.846,-0.005413,1608.0059,4.553511,61.95146,158.31311,137.38858,49.40864,-1.138702,36.36132,174.43387,-0.457645,NaN,NaN,23.936543,201.13792,0.6325,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,172,158,12,12,3,9010,0,0,1575m067,"",DEV,1579m061,0.6321662213182203
160.1717,18.8477,AGEL104041+185052,9906628418670200,18.847705554633173,160.17158878048076,9.712416313851284,154.58436055003392,58.89040833528406,221.35415215117987,58193.14877472074,57402.320260156666,0,437201,292.8956,282.60068,279.07452,900.94556,3142.1953,134318.55,250210.64,281673.3,262010.05,282210.75,1.7568184e+12,43.0646,182.1435,415.79346,270.156,-336.64484,-10550.866,400.19495,18.4147,16.848967,15.952806,16.420963,NaN,NaN,15.994321,0.025459,2.16461,9.3833,21.08282,2.164611,9.3833,21.082825,39.938362,15.280766,3.763034,0.179172,0.061735,0.000126,3e-06,1.019,173.12752,414.00336,269.44113,-336.45465,-10548.615,388.9907,0.069359,0.036287,1.218034,1.378068,3.01266,1.055747,0.086131,0.613191,0.580179,0.583598,0.150179,0.149909,0.147144,0,0,0,0,0,0,0,0,0,0,0,0,0,886.6955,289.0068,56.741524,1.59244,3722260,18.496525,16.904085,15.95749,16.42384,NaN,NaN,16.025152,0.927406,0.950501,0.995695,0.997354,0.999435,0.999787,0.972003,305.88794,285.01865,280.85907,116013420,3704,0,0,0,0,0,0,1567.027,548.14636,4.016128,0.712233,0.000677,1e-05,105.71587,1.26169,1.160683,1.192268,1.1915297e+12,54.72455,0.955901,1.118232,8.723054,1.736414,0.640936,0.091471,1.197921,0,266183,0.878933,8952.5,4.617423,218772.44,-0.210403,241234.61,0.216707,1095.3351,13.624,156.12154,335.84213,175.24219,66.9467,-3.773146,-19.234324,392.66864,-0.46635,NaN,NaN,85.69891,299.38232,0.067662,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,3,3,177,167,10,12,3,9010,0,0,1601p187,"",SER,1601p181,0.3794488640538532
186.8292,17.4324,AGEL122719+172557,9906627976102560,17.432430030924294,186.82918522953736,18.662151840588333,179.08801997068235,78.81831235828149,271.8103066634765,58194.24573223073,57110.2029471826,0,430448,11.060587,9.44546,8.261986,3162.2778,871.4276,33808.88,36031.69,36658.312,36243.004,36768.402,6.381183e+11,2.224934,9.82183,20.67407,-1.624687,-4.772392,-12873.612,23.16318,21.631708,20.01952,19.211435,NaN,NaN,NaN,19.088005,0.030628,0.95061,4.32244,10.471825,1.037962,4.668596,11.223112,2.032085,564.9976,160.29283,1.454525,0.432777,0.000822,1.1e-05,41.78506,9.239928,20.56704,-1.619517,-4.769149,-12870.309,22.385254,1.055596,0.33755,8.481543,110.355736,8602.255,34.40381,0.891187,0.751981,0.750002,0.751742,3.1e-05,1.9e-05,2.7e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,932.3386,313.71863,65.8738,1.644318,3595833,21.730146,20.085829,19.21707,NaN,NaN,NaN,19.125095,0.913324,0.940754,0.994823,0.996817,0.99932,0.999743,0.966415,11.059654,9.444942,8.267138,114849879,672,0,0,0,0,0,0,1449.8746,547.51764,4.219909,0.739891,0.000949,1.2e-05,122.840454,1.506724,1.335264,1.211003,7.420975e+11,55.511154,0.970716,1.124657,1.88113,1.825619,0.726554,0.125811,1.334671,0,275475,0.960733,13.138079,6,4424.761,0.132383,5930.473,0.244904,9696.975,0.725053,48.302002,116.98378,24.80461,-1.065412,-0.136705,-42.506004,144.70134,NaN,NaN,NaN,301.01727,53.863075,-0.091974,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,3,3,184,178,13,13,3,9010,0,0,1869p175,"",SER,1871p181,0.11942252438710375
189.5371,15.0309,AGEL123809+150151,9906627069613630,15.030899456234524,189.53702201025158,17.553157652287517,182.62416772667407,77.51382138000228,287.92789628728445,58196.24190096074,57110.20623095259,0,416616,235.64696,213.45064,219.71724,507.40732,2224.3574,33272.047,53467.316,56970.055,53715.223,57163.71,3.769518e+11,10.411527,47.831192,231.99359,100.33174,-40.67106,-13221.692,157.28949,19.956215,18.300722,16.58631,17.496405,NaN,NaN,17.008251,0.035603,0.634547,3.017169,10.237039,0.638743,3.022646,10.252802,9.370077,40.172264,9.45995,0.262552,0.090574,0.000307,7e-06,1.654637,44.553207,230.59804,99.960655,-40.63893,-13217.747,151.16582,0.355416,0.131958,1.352665,2.654838,9.188437,1.081744,0.109802,0.749635,0.749966,0.750127,0.129451,0.128509,0.129421,0,0,0,0,0,0,0,0,0,0,0,0,0,1438.0662,447.85776,67.29981,1.692841,3594097,20.070642,18.377802,16.592861,17.500427,NaN,NaN,17.051367,0.899971,0.931468,0.993985,0.996301,0.99921,0.999702,0.961067,233.0599,210.32663,217.43808,114456796,5694,0,0,0,0,0,0,2465.2375,897.56647,4.461316,0.798596,0.001374,1.8e-05,128.1049,1.359757,1.122493,1.179963,4.3356344e+11,6.110089,0.917454,0.979242,5.068627,1.252583,0.510015,0.077726,1.0634,0,291867,1.326435,1502.9498,5.363935,27760.447,0.050758,47180.5,0.099854,275.11896,10.8992,59.38904,137.03244,118.15803,30.08372,-0.711943,-34.006283,194.44865,-0.907566,NaN,NaN,47.852566,211.94789,0.458506,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,4,4,201,196,21,21,4,9010,0,0,1894p150,"",SER,1893p151,0.2711641610735146
200.7671,3.7221,AGEL132304+034319,9906622885074988,3.72206607564236,200.76716816670037,11.554661191564282,197.75726790864388,65.40421058952991,322.1914683135959,58548.26119980075,57120.189507202595,0,352765,95.43194,80.743904,82.433334,243.48543,1415.7751,281490.7,389709.4,408989.84,391673.88,409204.22,3.82696e+12,20.471373,104.29397,337.29773,233.42494,-427.7306,-17991.03,242.48586,19.222132,17.454351,16.179966,16.579632,NaN,NaN,16.538284,0.024378,2.301471,12.004571,28.515196,2.342243,12.183596,28.923098,19.046143,110.08353,17.970879,0.294169,0.118231,0.000369,7e-06,4.693108,99.34549,335.90714,232.83347,-427.4992,-17987.354,235.98146,3.457961,0.910254,1.541432,1.53065,1.536484,1.041643,0.5866,0.998902,0.998623,0.998893,0.055041,0.054513,0.054436,0,0,0,0,0,0,0,0,0,0,0,0,0,1779.2202,458.02728,75.03732,1.793352,3597300,19.300482,17.50713,16.184452,16.582386,NaN,NaN,16.567804,0.930379,0.952553,0.995877,0.997466,0.999459,0.999796,0.973176,95.37884,80.66622,82.38794,108140392,6188,0,0,0,0,0,0,2795.6558,846.43085,4.056425,0.70318,0.000939,1.2e-05,129.67169,1.566275,1.231427,1.314262,2.9217152e+12,91.2753,1.693874,3.13891,9.972879,1.540997,0.452329,0.077311,3.491802,0,367675,0.939325,6023.352,4.799179,337476.8,-0.110683,170163.61,-0.038176,9232.662,4.94172,199.83345,421.14612,182.18724,80.0593,-8.211711,-47.961994,511.22037,-0.397934,NaN,NaN,23.363005,135.12881,0.383352,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,4,187,179,14,14,4,9010,0,0,2006p037,"",SER,2011p030,0.27364686539729943
202.6692,4.6707,AGEL133041+044015,9906623262362096,4.6707554349289975,202.66904775178614,13.1503804694148,199.18734698404415,65.67091470224398,327.27372027973064,57894.09977404073,57120.19377299259,0,358522,167.28868,153.78369,155.95743,2059.3533,710.6462,256728.4,415172.06,434453.56,415440.34,434759.34,2.620605e+12,32.403084,146.4875,479.9709,323.14532,-131.7757,-2567.4607,319.70285,18.723534,17.085499,15.796963,16.226505,NaN,NaN,16.238134,0.029167,2.518461,11.710835,26.22188,2.518884,11.711345,26.222662,29.72279,49.226364,9.437603,0.304068,0.111237,0.000416,9e-06,2.504267,138.21086,477.6043,322.1659,-131.69041,-2566.833,309.4697,0.459502,0.154952,0.220251,0.234152,2.838521,1.397703,0.100295,0.935322,0.935197,0.935235,0.126789,0.122834,0.123071,0,0,0,0,0,0,0,0,0,0,0,0,0,1323.7905,345.38678,66.75395,1.668631,3596761,18.817276,17.148645,15.802329,16.229801,NaN,NaN,16.273455,0.917283,0.943499,0.995069,0.996969,0.999353,0.999756,0.967992,166.90477,153.4542,155.62244,108112393,2544,0,0,0,0,0,0,2141.091,605.8261,4.372539,0.779994,0.001452,2e-05,110.94422,1.502593,1.316365,1.383804,2.2881323e+12,57.300705,1.006932,1.049336,2.587113,0.609506,0.520924,0.078675,0.97876,0,360512,0.875191,7907.7134,5.018175,316407.22,-0.041491,239842.66,0.02536,4442.3726,7.313019,208.53957,424.5932,263.3625,107.449486,-2.687307,-7.619607,489.73196,-0.427472,NaN,NaN,183.37206,67.72176,0.471126,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,200,193,22,23,4,9010,0,0,2026p047,"",SER,2020p045,0.5815850167447469
202.9388,51.5753,AGEL133145+513431,9907737937380734,51.575289763684516,202.93884081739705,54.600180372553666,171.12271669528792,64.3966940503371,108.35400510509946,57889.30377315074,57461.369371772176,0,589897,118.67352,112.3922,110.595505,2321.7693,2834.2349,131544.1,201719.38,213244.94,208141.3,213278.45,8.154825e+11,25.389093,101.15452,201.45905,123.41572,51.35992,-998.44293,206.03108,18.988382,17.487537,16.739532,17.271574,18.223438,NaN,16.715168,0.007653,2.605412,10.457448,21.443392,2.60549,10.457745,21.443813,24.820387,25.677292,6.680105,0.625435,0.243745,0.000744,1.3e-05,3.346517,99.62259,201.19794,123.31745,51.351196,-998.3789,204.27989,0.203178,0.125488,0.660398,1.021889,2.974275,1.832384,0.17543,0.958812,0.958261,0.720931,0.085075,0.082058,0.085257,0,0,0,0,0,0,0,0,0,0,0,0,0,419.9142,143.12776,60.8572,1.508875,3613939,19.01298,17.504105,16.740942,17.272438,18.223623,NaN,16.724436,0.9776,0.984856,0.998704,0.999204,0.99983,0.999936,0.9915,118.43832,112.17168,110.94428,45391405,1406,0,0,0,0,0,0,580.7322,207.33476,8.125953,1.500302,0.001773,2.1e-05,106.124435,1.854518,1.686754,1.447863,1.3447012e+12,3.73527,1.719106,3.165301,8.272629,1.757744,0.608019,0.07708,5.466103,0,84924,0.779669,2990.3726,4.238261,161618.23,0.260807,98247.91,0.116872,2974.4336,6.024956,125.77177,257.48355,159.11632,60.882442,1.400375,-3.593456,373.6992,-0.531496,-0.951185,NaN,222.48698,270.1758,-0.016506,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,290,291,22,22,3,9011,0,0,2030p515,"",SER,2026p514,0.09847750242701842
212.1613,25.5178,AGEL140839+253104,9906630794217331,25.517790595605298,212.16144251711935,35.89685872781927,199.4230244566129,72.64183921634333,31.97675796884929,58194.32146632074,57817.39960686073,0,473449,39.521984,35.641594,40.157825,2426.1892,2044.0701,12032.215,15863.826,16438.197,15955.331,16460.398,1.2961649e+11,2.758703,15.04729,193.59642,114.438225,273.17828,-6807.7593,63.914646,21.398237,19.556355,16.782757,17.353573,16.408884,NaN,17.985998,0.017931,0.481695,2.673311,11.535438,0.48318,2.675729,11.540941,2.616091,93.90945,11.282226,0.855755,0.326998,0.001166,1.8e-05,3.496894,14.51878,193.00902,114.22486,273.06958,-6806.7363,62.649075,0.222462,0.502231,0.402779,0.676808,0.49068,1.098108,0.04296,0.60773,0.389544,0.508919,0.087899,0.141477,0.103816,0,0,0,0,0,0,0,0,0,0,0,0,0,582.0549,82.7282,25.327679,1.860693,3662270,21.455868,19.595175,16.786057,17.355598,16.409317,NaN,18.007713,0.948305,0.964877,0.996966,0.998136,0.999602,0.99985,0.980199,35.021515,41.814205,32.88181,36601359,1907,0,0,0,0,0,0,950.77454,154.6203,6.13641,1.110487,0.00195,2.4e-05,49.33875,1.350488,1.156851,1.168943,1.932212e+11,14.847472,1.109401,0.996167,2.355495,1.100148,0.414761,0.131718,0.973297,0,223323,1.587461,0,4,11255.657,0.150436,4591.288,0.026506,1220.3182,2.66405,25.351728,48.767166,178.54686,65.31801,9.323165,-29.19958,117.15366,-0.569542,0.946281,NaN,232.27371,195.42488,1.221657,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,236,240,24,24,3,9010,0,0,2122p255,"",DEV,2116p257,0.4642493819881506
216.8279,-6.7541,AGEL142719-064515,9906618930171299,-6.754122533484611,216.82796445856118,7.404567713053509,216.7198880176373,48.935616476704254,340.81941373665734,58548.297049810746,57032.34080060259,0,292418,178.86378,199.84752,196.70833,1821.9391,1742.8545,327452.84,515387.44,544425.44,515853.84,545827.6,3.4525657e+12,53.772617,210.382,500.06802,352.9493,-114.65602,-13694.5205,429.09695,18.173597,16.692478,15.752427,16.130718,NaN,NaN,15.918612,0.04497,3.776386,15.430975,32.741676,3.776386,15.430975,32.741676,47.07033,28.519812,7.354049,0.244497,0.082559,0.000315,7e-06,1.490334,192.33763,496.2714,351.30124,-114.541626,-13689.36,408.1049,0.11885,0.040939,0.188285,0.242425,3.229747,1.017415,0.027218,0.815429,0.815912,0.815585,0.092823,0.092658,0.092372,0,0,0,0,0,0,0,0,0,0,0,0,0,1201.6044,330.60254,48.68842,1.528294,2656945,18.318132,16.789839,15.760702,16.135801,NaN,NaN,15.97307,0.875359,0.91423,0.992408,0.995331,0.999002,0.999623,0.951078,176.66313,197.35677,195.45047,105972876,3491,0,0,0,0,0,0,2238.2432,613.4865,3.969182,0.704332,0.001422,1.9e-05,81.154915,1.236099,1.38771,1.443311,3.2495722e+12,34.31195,1.06452,1.012283,4.30512,1.101939,0.495578,0.079462,1.056674,0,439401,0.816769,8180.255,6,210911.42,-0.028488,412198,-0.081935,2604.3066,10.128096,251.37413,521.58795,245.3897,100.93958,-2.032201,-35.760574,498.21136,-0.375099,NaN,NaN,173.97243,111.69237,0.212368,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,4,3,189,181,22,22,3,9010,0,0,2168m067,"",SER,2172m061,0.24430169293266854
220.3875,-0.9004,AGEL144133-005401,9906621097512486,-0.9003788363896472,220.38751609153059,14.080934751401916,218.26289303344487,51.440853261753944,350.781980568968,58549.310522720734,57123.25074923259,0,325489,20.579735,17.69975,18.513346,1627.5442,3168.3416,22782.084,26486.562,26987.654,26528.658,27023.256,3.922416e+11,1.679539,8.418259,116.29547,95.57021,193.67873,-4391.3677,25.9756,21.937025,20.186945,17.336094,17.549194,16.782295,NaN,18.963587,0.044082,0.480623,2.513817,8.063034,0.519813,2.736183,8.780353,1.474072,364.59653,98.685,1.097098,0.379588,0.001259,1.9e-05,34.815075,7.70988,115.429924,95.13276,193.4893,-4389.7456,24.729336,0.57551,0.380393,0.944045,0.556003,0.896313,1.212646,0.336821,0.8,0.750361,0.75196,0.005109,0.005132,0.034518,0,0,0,0,0,0,0,0,0,0,0,0,0,983.2945,313.21753,98.69998,1.796322,2654707,22.078703,20.282381,17.344204,17.554174,16.783358,NaN,19.01697,0.877665,0.915852,0.992557,0.995423,0.999022,0.999631,0.952022,20.57996,17.705181,18.52699,106224979,3622,0,0,0,0,0,0,1611.6287,552.9388,4.274511,0.767458,0.001559,2.1e-05,179.73195,1.505757,1.332993,1.350891,3.87414e+11,17.5821,1.198122,1.079831,3.840632,1.035725,0.335799,0.054186,1.093562,0,399474,1.265411,43.718327,6,3661.615,-0.033299,8197.319,0.143256,3068.327,1.406729,28.146538,76.590195,120.90415,58.611942,6.865789,-19.088497,145.91371,-0.20997,0.770817,NaN,155.33311,302.37036,1.672766,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,4,3,194,184,25,25,3,9010,0,0,2203m010,"",SER,2208m016,0.09570664963936582
226.9379,5.3823,AGEL150745+052256,9906623550919701,5.382303836266305,226.93810872112536,22.049152397595833,222.8262840554198,50.95681499019264,5.260290691676078,57955.031806950734,56881.015423262594,0,362925,67.236664,58.264385,56.3425,184.92642,182.45451,25900.883,36550.77,38762.25,37627.906,38773.418,1.9393248e+11,3.381139,17.075336,150.31013,75.00946,6.769811,-1166.7766,57.59823,21.177343,19.419077,17.05753,17.81221,20.42356,NaN,18.098978,0.051018,0.43018,2.282254,8.051417,0.430573,2.283079,8.051939,2.907193,130.4735,49.72593,0.923244,0.309897,0.001032,1.7e-05,8.811262,15.423661,149.01614,74.61223,6.762148,-1166.2778,54.41215,0.333772,0.067286,0.063977,0.175359,5.100099,1.202715,0.020157,0.872646,0.870012,0.873596,0.067776,0.063067,0.068359,0,0,0,0,0,0,0,0,0,0,0,0,0,940.733,453.31686,81.24713,1.811785,3621349,21.341316,19.529531,17.066917,17.817974,20.424788,NaN,18.16076,0.859827,0.903271,0.991391,0.994704,0.998868,0.999573,0.944684,66.80936,55.28123,55.9407,33666410,5141,0,0,0,0,0,0,1366.2805,744.9985,4.806241,0.854059,0.001857,2.4e-05,154.64792,1.7219,1.402923,1.241946,3.7166776e+11,10.529323,1.016679,0.959716,4.253433,1.216593,0.576804,0.11261,1.006534,0,356485,1.368771,0,4,46101.02,0.332604,16713.383,-0.000345,3001.0933,4.058773,33.207413,108.762436,143.18307,41.5354,0.217201,-4.876218,161.51578,-0.751057,-2.606813,NaN,17.808329,17.607096,1.093843,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,215,215,28,29,4,9010,0,0,2268p055,"",DEV,2263p060,0.7482106050041845
231.2875,42.4646,AGEL152509+422752,9907735621077525,42.464628703196325,231.28726712073612,58.03712839963196,209.36211967395883,55.30343193322905,69.27632363276224,57891.32728750634,57460.44580510297,0,554553,6.301103,4.852154,4.102865,1517.0164,1313.5284,692.13544,694.6881,698.7835,701.4296,0,1.8587286e+10,0.266554,0.63889,12.089378,7.6965,-125.13795,2095.5994,2.33088,23.935535,22.986435,19.79399,20.284267,NaN,14.19673,21.5812,0.022098,0.19407,0.475194,1.767656,0.514782,0.878405,2.315649,0.249676,434.7549,255.90123,3.495908,1.204196,0.003962,4.7e-05,110.9327,0.611349,12.044188,7.678819,-125.076584,2095.2112,2.274131,6.140642,2.495179,3.551203,4.248899,1.073658,1.025044,0.845959,1.000001,0.999993,0.999893,0.000715,0.000885,0.007565,0,0,0,0,0,0,0,0,0,0,0,0,0,403.5233,249.43607,74.124626,0.972282,3660794,24.00656,23.034277,19.798056,20.286764,NaN,14.196931,21.607962,0.936678,0.956892,0.996262,0.997703,0.99951,0.999815,0.975653,6.301035,4.852066,4.102757,40480698,2581,0,0,0,0,0,0,586.81946,393.30338,10.080442,1.883568,0.003718,4.4e-05,126.166435,1.669578,1.459883,1.346164,1.6669137e+10,31.518719,2.250881,1.518757,0.404293,0.516246,0.478856,0.102784,1.243528,0,128162,1.426315,0,0,0,0,0,0,0,0,5.205934,9.779692,22.519438,8.426418,-7.87301,14.340891,23.95219,-0.488708,NaN,NaN,145.34569,127.26266,1.809906,0,0,0,0,0,0,1,8192,0,0,0,0,0,0,0,0,0,3,4,368,369,46,46,3,9011,0,0,2312p425,"",PSF,2305p424,0.6270303220799373
234.8708,16.8379,AGEL153929+165016,9906627717236733,16.83791140502604,234.87072167204687,35.24961579988262,227.59166732569832,49.907499326342645,27.007090398768725,58256.15777855074,57122.281296782596,0,426498,79.743965,76.07597,95.885376,2356.0908,3007.5034,126356.12,185052.19,194151.31,185476.48,194338.34,1.3030347e+12,13.873901,77.28123,335.9013,220.79556,132.47755,-443.07013,183.50925,19.644503,17.779816,16.184471,16.640024,17.194645,NaN,16.840855,0.038333,1.518613,8.77823,21.558506,1.519867,8.785237,21.575472,12.385627,61.315804,13.999655,0.525477,0.201612,0.001115,2e-05,3.791413,71.59419,333.7263,219.91644,132.36488,-442.92783,175.82861,0.176023,0.101106,0.077948,0.068163,0.923046,2.903149,0.090738,0.601512,0.603989,0.607585,0.140866,0.138985,0.141163,0,0,0,0,0,0,0,0,0,0,0,0,0,1045.2074,329.53265,51.029312,1.9049,3627984,19.767706,17.862806,16.191525,16.644356,17.195568,NaN,16.887276,0.892728,0.926411,0.993525,0.996018,0.99915,0.999679,0.958146,79.08086,76.57676,96.64412,34836421,2045,0,0,0,0,0,0,1909.8223,639.9367,5.799968,1.083663,0.002843,3.6e-05,79.5026,1.19931,1.116012,1.538162,1.538449e+12,46.714733,1.023561,0.995598,6.514294,1.363335,0.57978,0.127081,1.020487,0,279708,0.975531,2129.7712,5.455765,90414.305,0.067591,104597.2,-0.089602,2940.1506,5.476346,96.98492,267.87762,241.9174,98.74523,4.418914,-1.982502,342.36557,-0.452831,-0.551212,NaN,225.20853,287.1273,0.695751,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,229,228,37,37,3,9010,0,0,2349p167,"",SER,2342p166,0.2729967595034062
