t1_ra,t1_dec,t1_name,ls_id,dec,ra,elat,elon,glat,glon,mjd_max,mjd_min,ref_id,brickid,blob_nea_g,blob_nea_r,blob_nea_z,bx,by,dchisq_1,dchisq_2,dchisq_3,dchisq_4,dchisq_5,dec_ivar,dered_flux_g,dered_flux_r,dered_flux_w1,dered_flux_w2,dered_flux_w3,dered_flux_w4,dered_flux_z,dered_mag_g,dered_mag_r,dered_mag_w1,dered_mag_w2,dered_mag_w3,dered_mag_w4,dered_mag_z,ebv,fiberflux_g,fiberflux_r,fiberflux_z,fibertotflux_g,fibertotflux_r,fibertotflux_z,flux_g,flux_ivar_g,flux_ivar_r,flux_ivar_w1,flux_ivar_w2,flux_ivar_w3,flux_ivar_w4,flux_ivar_z,flux_r,flux_w1,flux_w2,flux_w3,flux_w4,flux_z,fracflux_g,fracflux_r,fracflux_w1,fracflux_w2,fracflux_w3,fracflux_w4,fracflux_z,fracin_g,fracin_r,fracin_z,fracmasked_g,fracmasked_r,fracmasked_z,gaia_a_g_val,gaia_astrometric_excess_noise,gaia_astrometric_excess_noise_sig,gaia_astrometric_sigma5d_max,gaia_astrometric_weight_al,gaia_e_bp_min_rp_val,gaia_phot_bp_mean_flux_over_error,gaia_phot_bp_mean_mag,gaia_phot_bp_rp_excess_factor,gaia_phot_g_mean_flux_over_error,gaia_phot_g_mean_mag,gaia_phot_rp_mean_flux_over_error,gaia_phot_rp_mean_mag,galdepth_g,galdepth_r,galdepth_z,g_r,htm9,mag_g,mag_r,mag_w1,mag_w2,mag_w3,mag_w4,mag_z,mw_transmission_g,mw_transmission_r,mw_transmission_w1,mw_transmission_w2,mw_transmission_w3,mw_transmission_w4,mw_transmission_z,nea_g,nea_r,nea_z,nest4096,objid,parallax_ivar,parallax,pmdec_ivar,pmdec,pmra_ivar,pmra,psfdepth_g,psfdepth_r,psfdepth_w1,psfdepth_w2,psfdepth_w3,psfdepth_w4,psfdepth_z,psfsize_g,psfsize_r,psfsize_z,ra_ivar,random_id,rchisq_g,rchisq_r,rchisq_w1,rchisq_w2,rchisq_w3,rchisq_w4,rchisq_z,ref_epoch,ring256,r_z,sersic_ivar,sersic,shape_e1_ivar,shape_e1,shape_e2_ivar,shape_e2,shape_r_ivar,shape_r,snr_g,snr_r,snr_w1,snr_w2,snr_w3,snr_w4,snr_z,w1_w2,w2_w3,w3_w4,wise_x,wise_y,z_w1,allmask_g,allmask_r,allmask_z,anymask_g,anymask_r,anymask_z,brick_primary,fitbits,gaia_astrometric_n_good_obs_al,gaia_astrometric_n_obs_al,gaia_astrometric_params_solved,gaia_duplicated_source,gaia_phot_bp_n_obs,gaia_phot_g_n_obs,gaia_phot_rp_n_obs,gaia_phot_variable_flag,maskbits,nobs_g,nobs_r,nobs_w1,nobs_w2,nobs_w3,nobs_w4,nobs_z,release,wisemask_w1,wisemask_w2,brickname,ref_cat,type,wise_coadd_id,dist_arcsec
321.3,-65.0741,AGEL212512-650427,9906601834055226,-65.07427946773608,321.2981438091894,-46.652413648208345,298.6298121387266,-40.292436272337355,328.5761069471925,58043.11854226074,56930.0559754926,0,31552,6.506941,3.128966,3.284451,2798.0947,777.50275,33.91882,31.403507,0,0,0,1.00296326e+09,0.054215,0.162855,-10.096864,-16.014633,-95.87577,-16700.393,0.077915,25.664705,24.470493,NaN,NaN,NaN,NaN,25.270948,0.034229,0.038079,0.118232,0.058293,0.10545,0.253593,0.428203,0.048991,1521.7427,1255.6787,2.418184,0.776836,0.000517,6e-06,162.45245,0.152111,-10.038464,-15.957683,-95.802956,-16695.604,0.074996,5.713258,1.776621,9.348054,4.320046,2.462441,0.969796,13.718094,1,1,1,0.008507,0.00378,0.006222,0,0,0,0,0,0,0,0,0,0,0,0,0,1061.3376,690.9242,85.24156,1.23012,3012034,25.77472,24.5446,NaN,NaN,NaN,NaN,25.3124,0.903639,0.934023,0.994216,0.996444,0.999241,0.999713,0.962541,6.506536,3.128901,3.284362,186308878,1594,0,0,0,0,0,0,1591.3846,1305.68,5.642242,1.07856,0.000514,6e-06,163.62955,1.685263,1.177385,1.205194,1.1928744e+09,71.49847,0.956679,1.115709,1.432392,0.22694,0.423771,0.093956,1.026136,0,749653,-0.767801,0,0,0,0,0,0,0,0,1.911099,5.39013,-15.610323,-14.064827,-2.17875,-39.768715,0.955879,NaN,NaN,NaN,268.27267,74.52814,NaN,0,0,0,0,0,0,1,8192,0,0,0,0,0,0,0,0,0,5,4,211,211,6,6,5,9010,0,0,3214m650,"",PSF,3215m652,2.889372858685972
321.3,-65.0741,AGEL212512-650427,9906601834055236,-65.07470058743681,321.29882735612154,-46.65291952228036,298.6299089905136,-40.292528628168675,328.57544907321926,58043.11854226074,56930.0559754926,0,31552,15.314002,10.386886,11.014171,2794.1206,771.7272,323.7901,393.4965,358.9248,425.09726,428.55054,6.0633574e+09,0.73544,0.92477,12.164927,22.89107,490.76608,28495.62,0.556615,22.833632,22.584915,19.787226,19.100834,15.772814,11.363055,23.136112,0.034232,0.234345,0.304583,0.188925,0.252983,0.382349,0.546519,0.664567,635.1194,375.9095,2.18938,0.704282,0.000484,6e-06,48.329395,0.863751,12.094559,22.809658,490.3933,28487.445,0.535764,0.590989,0.963858,6.47737,1.537681,0.853162,1.016382,6.57958,0.999999,1,0.999999,0.008836,0.004228,0.005712,0,0,0,0,0,0,0,0,0,0,0,0,0,1061.3376,690.9242,85.24156,0.284624,3012034,22.943653,22.659029,19.793526,19.104704,15.773639,11.363366,23.177567,0.903632,0.934018,0.994215,0.996444,0.99924,0.999713,0.962538,15.312538,10.38661,11.013772,186308878,1604,0,0,0,0,0,0,1591.3846,1305.68,5.642242,1.07856,0.000514,6e-06,163.62955,1.685263,1.177385,1.205194,5.3991665e+09,91.982796,0.975234,1.04984,1.177729,0.2474,0.477921,0.087625,1.015195,0,749653,-0.518538,0,1,187.00838,-0.08705,266.4102,-0.492111,181.23636,1.215726,16.748125,16.746746,17.89578,19.142214,10.79117,67.57017,3.724594,0.688822,3.331065,4.410273,267.8933,73.978386,3.384041,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,4,211,210,6,6,5,9010,0,0,3214m650,"",EXP,3215m652,2.800002054676634
321.3,-65.0741,AGEL212512-650427,9906601834055253,-65.07507593010496,321.2995856588412,-46.653398815157765,298.6300769267853,-40.292668344009655,328.57482928267103,58043.11854226074,56930.0559754926,0,31552,11.445354,6.897199,7.276767,2789.7156,766.58167,569.79834,595.5673,611.9332,602.0957,613.06885,1.2630859e+10,0.298003,0.754739,-1.666777,-6.531759,-136.40501,-13418.298,2.073618,23.814447,22.805508,NaN,NaN,NaN,NaN,21.708178,0.034237,0.136617,0.357639,1.01261,0.214595,0.483386,1.237565,0.269281,862.1015,565.3747,2.419222,0.738236,0.000494,6e-06,72.29249,0.704932,-1.657134,-6.508526,-136.30139,-13414.447,1.995925,1.642807,0.699305,49.20854,9.12219,1.978237,0.992281,0.701528,0.999986,0.999993,0.999988,0.014014,0.007681,0.009785,0,0,0,0,0,0,0,0,0,0,0,0,0,1061.3376,690.9242,85.24156,1.044853,3012034,23.924484,22.879631,NaN,NaN,NaN,NaN,21.74964,0.903618,0.934008,0.994215,0.996443,0.99924,0.999713,0.962533,11.443606,6.896894,7.276339,186308878,1621,0,0,0,0,0,0,1591.3846,1305.68,5.642242,1.07856,0.000514,6e-06,163.62955,1.685263,1.177385,1.205194,1.1462663e+10,62.159325,1.007181,1.118577,1.121872,0.292462,0.443899,0.080659,1.016414,0,749653,1.129992,0,4,64.40266,-0.198228,80.8801,0.269106,278.09833,0.578922,7.906518,16.761608,-2.577481,-5.592167,-3.028373,-32.275585,16.970352,NaN,NaN,NaN,267.47296,73.48872,NaN,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,4,211,211,6,6,5,9010,0,0,3214m650,"",DEV,3215m652,3.569144310673148
321.3,-65.0741,AGEL212512-650427,9906601834055261,-65.07410259636049,321.3001507246133,-46.652638412391994,298.631027652826,-40.29328106185541,328.5758687938943,58043.11854226074,56930.0559754926,0,31552,30.18747,21.328682,22.400928,2786.4795,779.9646,23611.635,31329.771,31717.447,31360.53,31726.523,3.8804878e+11,1.583278,7.252264,142.5947,87.628,-81.03257,14557.94,34.91261,22.001108,20.348816,17.114742,17.643393,NaN,12.09225,18.642544,0.034271,0.371984,1.761252,8.737923,0.372636,1.762183,8.73883,1.430533,320.15204,164.3215,1.382228,0.506977,0.00039,5e-06,21.565783,6.773211,141.7689,87.316,-80.97095,14553.76,33.60325,0.305862,0.053433,0.064925,0.101697,2.502743,1.040355,0.011884,0.991027,0.991577,0.991576,0.066843,0.063514,0.064343,0,0,0,0,0,0,0,0,0,0,0,0,0,1061.3376,690.9242,85.24156,1.688242,3012034,22.111256,20.423014,17.121048,17.647264,NaN,12.092562,18.684048,0.903526,0.933944,0.994209,0.99644,0.99924,0.999713,0.962496,30.153725,21.313288,22.383606,186308878,1629,0,0,0,0,0,0,1591.3846,1305.68,5.642242,1.07856,0.000514,6e-06,163.62955,1.685263,1.177385,1.205194,3.6499384e+11,65.6164,0.936645,1.02304,1.253032,0.347802,0.462725,0.095017,1.102892,0,749653,1.738966,0,4,16869.393,-0.064475,6531.9277,-0.000874,4890.708,1.548648,25.596228,86.82441,166.67513,62.170998,-1.598952,33.01198,156.05003,-0.526217,NaN,NaN,267.16638,74.76416,1.563,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,4,211,212,6,6,5,9010,0,0,3214m650,"",DEV,3215m652,0.2288710419233617
321.3,-65.0741,AGEL212512-650427,9906601834055276,-65.07463323368358,321.30175301360794,-46.65341708076086,298.63155543038806,-40.29368280434303,328.57487362282137,58043.11854226074,56930.0559754926,0,31552,28.292557,22.210764,23.184044,2777.1814,772.6983,94.709946,137.26299,129.2157,163.73988,164.70155,8.441315e+08,0.584421,0.65386,-3.782261,-4.632196,-73.609215,-6390.124,-0.09343,23.083185,22.961288,NaN,NaN,NaN,NaN,NaN,0.034289,0.102085,0.118061,0,0.116292,0.182507,0.3123,0.528012,351.57962,180.28369,1.86884,0.61837,0.000431,6e-06,23.069418,0.610648,-3.760347,-4.615695,-73.553215,-6388.2876,-0.089925,0.811007,1.745103,28.316021,14.653231,2.140205,1.006816,57.170708,0.998138,0.998923,0.998691,0.050988,0.039035,0.042067,0,0,0,0,0,0,0,0,0,0,0,0,0,1061.3376,690.9242,85.24156,0.157867,3012034,23.19339,23.035522,NaN,NaN,NaN,NaN,NaN,0.90348,0.933912,0.994206,0.996438,0.999239,0.999713,0.962477,28.214205,22.171162,23.13903,186308876,1644,0,0,0,0,0,0,1591.3846,1305.68,5.642242,1.07856,0.000514,6e-06,163.62955,1.685263,1.177385,1.205194,9.3453555e+08,31.597366,0.95488,1.031097,1.089807,0.361035,0.48236,0.077204,0.961868,0,749653,NaN,0,1,90.23635,0.014764,177.54729,0.473553,26.653463,2.120264,9.900474,8.199152,-5.140602,-3.62962,-1.527802,-15.117668,-0.431914,NaN,NaN,NaN,266.2796,74.07307,NaN,0,0,0,0,0,0,1,8192,0,0,0,0,0,0,0,0,0,5,4,212,212,6,6,5,9010,0,0,3214m650,"",EXP,3215m652,3.2800583166222106
321.3,-65.0741,AGEL212512-650427,9906601834055264,-65.07320305302929,321.3004274754716,-46.651888869594295,298.631771872167,-40.29375278081121,328.57688455988335,58043.11854226074,56930.0559754926,0,31552,13.480985,9.111094,9.623508,2784.9102,792.32904,219.62764,250.04756,263.63733,264.3292,264.33264,3.5963837e+09,0.464724,0.5894,-5.654227,-4.839734,-40.568737,-9619.429,0.449434,23.332014,23.073975,NaN,NaN,NaN,NaN,23.368336,0.034298,0.167986,0.220233,0.173071,0.177477,0.265165,0.395989,0.419856,732.4644,435.0536,2.400729,0.751477,0.00049,6e-06,55.51554,0.550438,-5.621457,-4.822489,-40.537865,-9616.664,0.432566,0.339662,0.573935,15.336934,11.64416,3.12204,0.998644,4.290306,0.999963,0.99998,0.999971,0.012034,0.005092,0.00795,0,0,0,0,0,0,0,0,0,0,0,0,0,1061.3376,690.9242,85.24156,0.294018,3012034,23.442247,23.14823,NaN,NaN,NaN,NaN,23.40987,0.903454,0.933894,0.994204,0.996437,0.999239,0.999713,0.962467,13.479322,9.110855,9.623084,186308878,1632,0,0,0,0,0,0,1591.3846,1305.68,5.642242,1.07856,0.000514,6e-06,163.62955,1.685263,1.177385,1.205194,1.832822e+09,51.415985,0.979802,1.048131,1.216733,0.532517,0.50085,0.097933,1.09543,0,749653,-0.261641,0,1,110.61937,-0.350294,66.33883,-0.019905,129.90996,0.943179,11.363029,11.480994,-8.710047,-4.180507,-0.897476,-23.196787,3.222992,NaN,NaN,NaN,267.01843,75.94235,NaN,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,4,212,212,6,6,5,9010,0,0,3214m650,"",EXP,3215m652,3.2935018092841775
324.4917,-1.49,AGEL213758-012924,9906620936037769,-1.4899898906819782,324.4917791633103,11.952583001661731,326.28313830947417,-37.079187603547425,53.45424869184576,58390.042494850735,56538.17498673259,0,323025,37.30621,31.153082,19.576986,195.4411,1937.001,200872.23,296610.97,300977.9,296803.3,301138.06,3.2577062e+12,15.478862,49.048058,123.9558,81.70975,189.53055,-3630.7925,102.71949,19.525652,18.273445,17.266832,17.719315,16.805801,NaN,17.470867,0.062885,2.62239,8.830119,19.54315,2.623043,8.830658,19.54354,12.84973,350.02545,90.161736,1.168136,0.342987,0.000508,8e-06,16.008307,43.267654,122.6418,81.17671,189.26617,-3628.8794,95.76158,0.059421,0.015527,0.134933,0.157179,0.453177,1.160158,0.004952,0.73341,0.496553,0.838189,0.019316,0.021143,0.138673,0,0,0,0,0,0,0,0,0,0,0,0,0,2056.9258,671.07806,104.364494,1.318172,3034016,19.727764,18.409592,17.278404,17.726421,16.807318,NaN,17.547022,0.830147,0.882148,0.989399,0.993477,0.998605,0.999473,0.932263,32.7609,31.271336,27.633081,78189568,9609,0,0,0,0,0,0,3046.9214,1217.9586,3.850383,0.694708,0.000696,9e-06,214.32454,1.614187,1.25575,1.054438,2.9470095e+12,2.768169,1.748159,1.306302,7.277716,1.677711,0.829537,0.114779,1.60596,0,402843,0.86257,3500.4685,3.039036,267419.97,-0.036481,163736.73,0.013853,53404.344,1.865353,240.40517,410.84167,132.5517,47.541225,4.263947,-10.256394,383.14575,-0.448017,0.919104,NaN,19.17403,184.37294,0.268618,0,0,0,0,0,2048,1,2,0,0,0,0,0,0,0,0,2048,7,5,183,174,11,11,5,9010,0,0,3243m015,"",SER,3252m016,0.2872067017017759
324.4917,-1.49,AGEL213758-012924,9906620936037756,-1.489702668442314,324.4912720612338,11.953021818737097,326.28274652014846,-37.0786063598679,53.454198069672806,58390.042494850735,56538.17498673259,0,323025,7.391531,5.740361,4.413984,202.40639,1940.9479,3516.2473,3531.4805,3718.9004,3758.9434,3765.4622,5.0726506e+10,1.570292,1.218849,-3.922294,1.289463,25.230452,2196.1128,0.832813,22.01005,22.285126,NaN,22.223978,18.995188,14.145864,22.698631,0.062871,0.764053,0.630193,0.455054,1.084876,1.710469,2.845962,1.303628,1578.6388,639.18695,1.877806,0.515274,0.000687,9e-06,161.14789,1.075236,-3.880725,1.281053,25.195267,2194.9558,0.776413,1.36062,4.037964,24.692118,50.42431,5.488663,1.10774,9.032986,0.794702,0.625108,0.833596,0.001201,0.001157,0.009811,0,0,0,0,0,0,0,0,0,0,0,0,0,1750.3164,671.07806,145.08636,-0.209124,3034016,22.212116,22.42124,NaN,22.231083,18.996702,14.146436,22.774769,0.830182,0.882173,0.989402,0.993478,0.998605,0.999473,0.932278,7.374412,5.741292,4.414561,78189568,9596,0,0,0,0,0,0,2630.3665,1217.9586,3.850383,0.694708,0.000696,9e-06,300.67334,1.56947,1.25575,1.054438,5.5829946e+10,34.945343,1.345059,1.28845,7.497972,1.526163,0.926356,0.123533,1.460044,0,402843,-0.353529,0,1,16889.74,0.166086,16679,0.689247,17708.033,0.58934,51.795853,27.184277,-5.317876,0.919573,0.66033,6.654455,9.856101,NaN,3.234381,4.850266,19.83788,184.74876,NaN,0,0,0,0,0,0,1,8192,0,0,0,0,0,0,0,0,0,6,5,184,173,11,11,5,9010,0,0,3243m015,"",EXP,3252m016,1.8755061867777831
327.3138,-0.2143,AGEL214915-001252,9906621408676190,-0.2152723376461103,327.3133733398979,12.20256104756549,329.4387346815357,-38.68209279926185,56.81036196468588,58390.03834515074,56538.18364768259,0,330237,10.124032,7.700201,7.227641,2646.273,2276.6724,3809.7847,4687.825,5086.113,5293.782,5391.399,1.36057135e+11,0.577716,2.167947,17.642416,13.315915,-95.215034,9572.752,5.539373,23.095715,21.659878,19.383604,19.689072,NaN,12.547408,20.641348,0.122318,0.178537,0.754029,2.145245,0.224784,1.038853,2.959356,0.402218,1734.0662,823.132,1.630219,0.500479,0.000672,9e-06,125.93047,1.698716,17.280464,13.147471,-94.95686,9562.943,4.83292,0.916723,1.123012,7.015452,6.421704,1.887269,1.007801,0.70033,0.775484,0.694344,0.845608,3.2e-05,0.000425,0.03508,0,0,0,0,0,0,0,0,0,0,0,0,0,2243.5708,1112.5255,175.46776,1.564148,3040303,23.488846,21.924698,19.40611,19.702894,NaN,12.548521,20.789476,0.696221,0.78356,0.979484,0.98735,0.997289,0.998975,0.872467,9.337072,7.596194,6.521449,78029872,2398,0,0,0,0,0,0,3466.6438,1975.4753,3.975326,0.736376,0.000757,1e-05,349.46576,1.532154,1.268758,1.130391,3.7794505e+10,4.233489,1.128274,1.249346,1.788672,0.463171,0.525278,0.080428,1.726341,0,394659,1.135221,143.11029,0.5,7857.057,-0.628682,8233.266,0.139992,8964.668,0.991268,16.749226,48.736637,22.063702,9.301118,-2.460939,28.850037,54.234417,-0.296783,NaN,NaN,251.84563,216.6987,1.383366,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,8,6,179,173,11,11,7,9010,0,0,3273m002,"",SER,3267p000,3.822577546955178
327.3138,-0.2143,AGEL214915-001252,9906621408676205,-0.2143462156527027,327.31381191935185,12.203280924572116,329.43948080569476,-38.68191152304431,56.81165395014002,58048.03938925074,56538.18364768259,0,330237,99.00543,80.30926,72.33583,2640.2468,2289.3977,244348.66,345514.47,368748.4,345602.25,369883.5,3.6976756e+12,12.640806,69.217255,354.1472,218.47025,153.97789,-16562.201,177.70064,19.745564,17.899464,16.12704,16.65152,17.031355,NaN,16.875778,0.122305,1.12519,6.934011,19.821243,1.12519,6.934012,19.821243,8.801147,160.46489,57.616646,0.434272,0.15285,0.000267,5e-06,8.26827,54.2373,346.8823,215.70694,153.56044,-16545.232,155.04022,0.120305,0.045585,0.080822,0.10091,0.981392,1.012417,0.033374,0.67202,0.648646,0.69108,0.078244,0.083205,0.086625,0,0,0,0,0,0,0,0,0,0,0,0,0,2276.0442,1112.5255,145.31535,1.974398,3040303,20.138653,18.164255,16.149544,16.66534,17.034302,NaN,17.02389,0.696249,0.783581,0.979486,0.987352,0.997289,0.998975,0.87248,81.62673,82.143684,70.337685,78029872,2413,0,0,0,0,0,0,3526.0627,1975.4753,3.975326,0.736376,0.000757,1e-05,301.4644,1.526314,1.268758,1.068524,3.7340187e+12,53.40705,1.044819,1.092555,2.462244,0.738038,0.55949,0.0766,1.14505,0,394659,1.140366,4035.681,6,345042.72,0.013804,303572.28,-0.014601,141494.06,5.252688,111.48829,411.69165,228.59303,84.33285,2.509763,-37.37945,445.81195,-0.515797,-0.368961,NaN,251.27142,217.91113,0.874346,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,8,6,178,171,11,11,6,9010,0,0,3273m002,"",SER,3267p000,0.17182055602922366
327.3138,-0.2143,AGEL214915-001252,9906621408676202,-0.213527897654263,327.3137725735065,12.204063218086539,329.4397297610678,-38.68140394849036,56.81247775431918,58048.03938925074,56538.18364768259,0,330237,11.264018,8.666763,7.385106,2640.7876,2300.6418,2519.4312,2988.1355,3384.0266,3442.649,3448.5857,6.872434e+10,1.64338,1.898004,-3.49704,0.325323,-8.038278,5085.0835,1.524703,21.960655,21.804256,NaN,23.719213,NaN,13.234255,22.042036,0.122279,0.480615,0.624689,0.558745,0.553144,1.071654,1.836416,1.144292,1279.5369,723.1454,1.503008,0.469975,0.000649,9e-06,101.03132,1.487319,-3.425318,0.321209,-8.01649,5079.8745,1.330312,0.580054,2.013469,45.477688,328.61462,13.210167,1.031129,5.234224,0.779232,0.667066,0.749303,0.037199,1e-06,0.006128,0,0,0,0,0,0,0,0,0,0,0,0,0,1969.6791,1112.5255,145.31535,0.284668,3040303,22.353659,22.06899,NaN,23.73303,NaN,13.235368,22.190117,0.696304,0.783622,0.979491,0.987354,0.997289,0.998976,0.872506,11.061716,8.663821,7.36016,78029872,2410,0,0,0,0,0,0,2991.222,1975.4753,3.975326,0.736376,0.000757,1e-05,301.4644,1.570139,1.268758,1.068524,2.011973e+10,81.27499,1.087902,1.17879,3.369924,0.904372,0.604304,0.072956,1.019491,0,394659,-0.121126,0,1,2174.46,-0.686497,2654.5,0.100156,2715.8225,1.07804,40.93203,39.99602,-4.199345,0.220204,-0.204293,15.161137,13.371544,NaN,NaN,NaN,251.32294,218.98247,NaN,0,0,0,0,0,0,1,8192,0,0,0,0,0,0,0,0,0,7,6,179,171,11,11,6,9010,0,0,3273m002,"",EXP,3267p000,2.7813214983545635
327.6713,14.0467,AGEL215041+140248,9906626738916386,14.045901187457067,327.6712544545771,25.406266165443565,335.16144959837396,-29.856227096814862,70.41479398948711,58376.07548091074,56886.118691302596,0,411570,7.708225,5.356278,8.522941,1948.1119,2430.207,943.3509,946.12134,1018.4529,1044.8124,1050.5874,2.0369332e+10,1.125454,0.65973,-15.037729,-24.698034,-63.418236,6779.859,-0.570427,22.371681,22.951584,NaN,NaN,NaN,12.921948,NaN,0.134348,0.439237,0.293164,0,0.699805,1.16203,1.903139,0.756154,1604.3623,540.2846,2.534964,0.693281,0.001006,1.3e-05,65.84968,0.504685,-14.699219,-24.355097,-63.229397,6772.229,-0.491046,1.4992,4.784568,5.191977,3.047306,4.659118,0.833436,16.017859,0.997968,0.998448,0.990103,0.00591,0.003441,0.008846,0,0,0,0,0,0,0,0,0,0,0,0,0,1770.6366,569.9946,62.106663,-0.438974,3188702,22.803474,23.242449,NaN,NaN,NaN,12.923171,NaN,0.671865,0.764988,0.977489,0.986115,0.997022,0.998875,0.860839,7.706067,5.356164,8.355783,51481796,3106,0,0,0,0,0,0,2816.0347,1062.4148,5.226306,0.941107,0.000876,1.1e-05,98.15562,1.518215,1.195504,1.608122,1.2064923e+10,91.28642,1.140708,1.454879,1.214116,0.891179,0.720687,0.11314,1.470341,0,298404,NaN,0,1,30.520628,-0.618409,74.96043,0.008752,513.19446,0.589931,30.287346,11.730921,-23.403463,-20.278898,-2.005282,24.24774,-3.98473,NaN,NaN,NaN,185.92024,232.16528,NaN,0,0,0,0,0,0,1,8192,0,0,0,0,0,0,0,0,0,3,3,227,226,14,14,3,9010,0,0,3276p140,"",EXP,3274p136,2.8801207554351755
327.6713,14.0467,AGEL215041+140248,9906626738916372,14.046451032319478,327.670675211574,25.40698562138635,335.1610986888204,-29.85544105524412,70.41481134181167,58376.07548091074,56886.118691302596,0,411570,16.73629,13.833969,21.924084,1955.8326,2437.7625,7298.506,12863.049,13405.576,14162.033,14451.238,5.368043e+10,4.595938,7.402335,15.335242,18.27813,71.927505,-2148.2456,7.95696,20.844065,20.326578,19.535774,19.345171,17.857763,NaN,20.248133,0.134495,0.798078,1.463774,1.770826,0.891971,1.793977,2.514678,3.086505,741.6316,204.02893,2.253597,0.636424,0.000952,1.3e-05,25.556694,5.661035,14.98966,18.024057,71.7131,-2145.8252,6.848535,0.413791,0.521743,3.745694,2.118013,2.325346,1.632477,1.314319,0.997248,0.999306,0.863862,0.005127,0.00366,0.008517,0,0,0,0,0,0,0,0,0,0,0,0,0,1770.6366,569.9946,62.106663,0.658573,3188702,21.276333,20.61776,19.56052,19.360369,17.861004,NaN,20.411005,0.671572,0.764763,0.977465,0.9861,0.997019,0.998873,0.860697,16.662434,13.833345,13.801017,51481796,3092,0,0,0,0,0,0,2816.0347,1062.4148,5.226306,0.941107,0.000876,1.1e-05,98.15562,1.518215,1.195504,1.608122,1.6413508e+11,92.62454,1.403381,1.669412,1.198033,0.781769,0.711528,0.110084,1.373042,0,298404,0.206755,817.6382,0.5,14073.011,0.400674,10265.321,-0.215235,5223.1133,1.539221,84.05453,80.86148,22.502455,14.378909,2.212401,-7.67312,34.62183,0.200151,1.499365,NaN,186.65665,232.88432,0.850485,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,3,3,227,226,14,14,3,9010,0,0,3276p140,"",SER,3274p136,2.358892847874704
327.6713,14.0467,AGEL215041+140248,9906626738916381,14.047035269283498,327.6710678208058,25.407386179703263,335.16173073767635,-29.855317790442008,70.41560282378596,58368.108121520745,56886.118691302596,0,411570,5.202844,3.220034,4.336761,1950.599,2445.7898,859.83563,790.5379,860.5595,864.46796,0,2.5195252e+10,0.647484,0.959348,-7.801747,-16.989006,-87.23301,4325.1255,0.479305,22.971928,22.54506,NaN,NaN,NaN,13.410004,23.29847,0.134501,0.338228,0.570681,0.320889,0.621794,1.535646,2.457789,0.434825,2402.3782,849.7842,2.276093,0.672823,0.001027,1.3e-05,58.735977,0.733666,-7.625926,-16.752844,-86.97296,4320.2524,0.412534,2.196089,2.360092,11.21885,4.605455,3.742914,0.747405,29.805643,0.993769,0.999636,0.681996,0.002445,0.002596,0.006123,0,0,0,0,0,0,0,0,0,0,0,0,0,1770.6366,569.9946,35.38213,0.567961,3188702,23.404215,22.836254,NaN,NaN,NaN,13.411227,23.461351,0.671561,0.764755,0.977464,0.986099,0.997019,0.998873,0.860692,5.13849,3.21958,4.464983,51481796,3101,0,0,0,0,0,0,2816.0347,1062.4148,5.226306,0.941107,0.000876,1.1e-05,61.828957,1.518215,1.195504,1.388067,2.6602908e+10,30.634434,1.378043,2.225091,0.796077,0.617898,0.595967,0.115323,1.273942,0,298404,-0.625097,0,0,0,0,0,0,0,0,21.312534,21.38714,-11.505026,-13.741652,-2.786555,15.778363,3.161634,NaN,NaN,NaN,186.15883,233.64973,NaN,0,0,0,0,0,0,1,8192,0,0,0,0,0,0,0,0,0,3,3,226,226,14,15,2,9010,0,0,3276p140,"",PSF,3274p136,1.454047775042617
